category,price,seller_id,seller_rating,reviews_count,product_rating,image_count,is_verified_seller,discount,shipping_days,Label
Watches,847.78,S204,4.5,3876,2.3,2,FALSE,26,4,Fake
Watches,1492.08,S771,3.9,2283,4,3,FALSE,28,1,Genuine
Clothing,630.92,S801,2,16,4.3,3,FALSE,30,5,Fake
Clothing,1298.29,S257,3.2,4100,1.6,5,FALSE,68,6,Fake
Footwear,36.8,S417,4.8,893,4.1,5,FALSE,82,10,Genuine
Electronics,762.61,S153,4.6,324,4.1,4,TRUE,35,12,Genuine
Clothing,201.41,S189,3.2,59,2.3,5,TRUE,38,7,Genuine
Footwear,1177.29,S618,4.9,4726,2.2,1,FALSE,25,14,Fake
Footwear,937.73,S854,2.9,3968,3.1,4,FALSE,19,5,Genuine
Home,117.59,S403,1.1,958,3.7,4,TRUE,34,8,Fake
Electronics,1159.14,S735,1.8,2947,2.1,5,TRUE,41,4,Fake
Clothing,936.16,S601,2.9,443,2.7,4,TRUE,22,12,Genuine
Footwear,402.03,S147,2,897,3.9,5,FALSE,46,9,Genuine
Watches,307.62,S178,1.8,3185,3,3,TRUE,32,11,Genuine
Electronics,570.7,S551,1.3,85,1.3,4,FALSE,41,3,Genuine
Watches,530.43,S747,4.6,4945,4.3,1,TRUE,26,5,Genuine
Clothing,883.9,S493,2.2,4654,2.1,3,TRUE,0,5,Fake
Watches,1235.27,S525,4.5,3062,1.6,1,TRUE,29,5,Genuine
Footwear,1169.1,S422,1.5,4686,1.6,3,FALSE,6,9,Fake
Electronics,1467.11,S652,2.5,3870,1.6,1,TRUE,2,6,Genuine
Footwear,548.33,S661,3.7,4306,2.8,3,FALSE,55,9,Genuine
Electronics,369.33,S839,1.6,4508,4.5,4,TRUE,23,8,Fake
Electronics,941.41,S717,3.2,4698,4,5,TRUE,65,1,Genuine
Footwear,616.12,S739,1.8,3391,4,4,TRUE,64,7,Fake
Home,595.39,S608,2.3,2178,3.3,1,FALSE,90,5,Fake
Clothing,1196.66,S200,4.4,991,3.5,4,TRUE,18,15,Genuine
Home,39.08,S626,5,3763,4.1,2,FALSE,26,8,Genuine
Clothing,954.77,S208,4.1,2442,3.3,4,TRUE,30,11,Genuine
Electronics,122.52,S362,3.8,3476,4.9,4,TRUE,78,4,Genuine
Clothing,1417.24,S526,1.5,4360,5,5,TRUE,23,10,Genuine
Footwear,206.47,S809,4.4,891,4.6,1,FALSE,16,4,Genuine
Footwear,783.16,S391,4.8,4525,1.5,5,TRUE,23,13,Fake
Footwear,509.87,S233,3,545,2.1,3,TRUE,70,11,Genuine
Home,528.9,S928,2,132,2.2,1,FALSE,46,6,Fake
Footwear,620.07,S384,2.6,458,2.6,5,TRUE,52,9,Genuine
Clothing,450.67,S482,3.1,75,3.3,5,FALSE,30,1,Genuine
Watches,549.14,S153,3.6,3626,4.9,4,FALSE,62,9,Genuine
Electronics,1496.18,S727,1.1,3924,2.2,2,FALSE,73,2,Fake
Footwear,630.29,S759,3.9,1758,4.7,5,FALSE,63,7,Genuine
Electronics,120.08,S723,3.2,3583,4.6,1,FALSE,31,8,Genuine
Electronics,133.27,S217,1,731,4.6,3,TRUE,7,7,Genuine
Footwear,898.09,S328,2.1,1020,4.8,2,TRUE,89,14,Genuine
Home,484.53,S376,2.4,4001,3.8,3,FALSE,5,6,Fake
Electronics,369.99,S549,4.9,685,4,5,TRUE,82,5,Genuine
Electronics,1211.45,S225,1.7,1929,1.6,1,FALSE,81,2,Fake
Footwear,676.02,S990,1.9,855,4.6,3,FALSE,88,3,Genuine
Footwear,243.06,S708,1.7,479,3.9,5,TRUE,33,9,Genuine
Footwear,1340.97,S947,3.7,4038,4,3,TRUE,80,8,Genuine
Clothing,1065.95,S396,1.3,1355,4.8,3,TRUE,12,12,Fake
Electronics,878.42,S550,3.9,1555,4.4,4,FALSE,47,5,Fake
Home,73.87,S385,1.8,3233,4.1,2,FALSE,66,5,Fake
Watches,481.96,S731,1.2,371,3.5,3,FALSE,67,13,Fake
Watches,1288.16,S528,4.1,3391,2.4,4,FALSE,50,4,Fake
Home,254.14,S439,2,3837,1.8,4,FALSE,53,10,Fake
Footwear,1111.62,S828,4.1,2538,3.9,3,FALSE,2,12,Genuine
Clothing,1072.83,S172,1.1,4478,4.7,2,TRUE,9,11,Genuine
Footwear,463.58,S716,2.6,1460,2.7,5,FALSE,25,11,Fake
Clothing,1142.36,S946,3.8,4646,2.5,4,FALSE,20,7,Genuine
Home,1270.62,S311,3.8,168,2.6,5,FALSE,82,3,Genuine
Home,650.89,S845,4.4,4307,2.6,1,TRUE,21,6,Genuine
Electronics,349.63,S632,3.3,3902,1.7,4,TRUE,73,15,Genuine
Footwear,576.19,S667,2.2,3260,3.7,3,FALSE,87,4,Genuine
Clothing,625.23,S932,4.5,338,2.7,5,TRUE,49,1,Genuine
Footwear,172.02,S616,4.1,1809,1.4,1,TRUE,82,14,Genuine
Home,648.53,S759,3.9,3488,2.1,1,FALSE,5,8,Genuine
Clothing,951.69,S296,4.8,780,2.3,1,FALSE,81,14,Fake
Clothing,414.92,S273,1,3669,1.3,1,TRUE,25,14,Fake
Home,1329.29,S894,1.6,3690,1.1,2,FALSE,14,12,Fake
Clothing,757.72,S562,1.4,1648,2.2,1,TRUE,72,8,Genuine
Watches,323.85,S394,3.5,3064,2.4,2,FALSE,63,7,Genuine
Footwear,1325.13,S141,4.4,3806,2.1,5,TRUE,36,3,Genuine
Clothing,698.03,S186,4.5,4771,4.8,1,FALSE,59,14,Genuine
Watches,1235.34,S776,1.7,696,3.6,3,FALSE,5,10,Fake
Footwear,777.16,S517,1.5,4990,3,1,FALSE,18,7,Fake
Home,437.29,S628,2.8,91,4.8,5,FALSE,90,14,Genuine
Footwear,454.16,S455,4.1,4780,3.8,4,FALSE,30,2,Genuine
Watches,787.6,S338,1.1,3080,1.5,1,TRUE,52,9,Fake
Footwear,330.68,S888,1.4,4712,4.1,4,TRUE,5,6,Genuine
Home,1132.36,S408,5,4794,3.5,3,FALSE,31,2,Fake
Clothing,17.81,S511,2.6,2259,1,4,FALSE,15,10,Genuine
Home,770.61,S934,2.8,3701,5,2,TRUE,67,8,Genuine
Watches,1256.08,S177,1.4,1770,1.7,4,FALSE,80,9,Fake
Electronics,1390.45,S263,2.6,1049,2.5,3,TRUE,64,11,Genuine
Clothing,1487.56,S130,1.6,3295,3.7,2,FALSE,78,14,Genuine
Home,1231.91,S243,2.2,2598,4.3,1,FALSE,77,13,Fake
Electronics,80.68,S321,1.8,2771,2.2,2,TRUE,65,6,Fake
Clothing,856.31,S875,1,2636,2.2,5,TRUE,46,15,Genuine
Footwear,1491.88,S830,4.8,2238,2,3,TRUE,62,7,Fake
Electronics,715.87,S950,4.1,1962,1.9,4,FALSE,46,6,Fake
Clothing,219.96,S198,1.8,684,2.6,1,TRUE,19,15,Genuine
Footwear,686.66,S859,3.8,2841,2.8,1,TRUE,59,2,Genuine
Watches,1296.31,S562,4.6,2283,1.4,4,FALSE,11,11,Genuine
Footwear,662.13,S308,1.4,3494,4.2,1,TRUE,32,8,Fake
Footwear,121.61,S419,3.6,88,3.6,1,FALSE,8,2,Fake
Footwear,289.91,S459,4.5,3674,4.9,2,TRUE,65,10,Genuine
Footwear,941.82,S476,4.2,781,3.9,2,FALSE,36,10,Genuine
Home,741.08,S841,4.8,4837,1.9,4,FALSE,37,11,Genuine
Home,1048.48,S546,3.4,4878,1.8,4,TRUE,49,15,Genuine
Electronics,680.97,S808,1.1,2184,1.7,5,FALSE,56,13,Fake
Electronics,1358.67,S622,1.3,957,1.8,1,FALSE,64,9,Fake
Electronics,897.91,S677,1.2,943,3.7,5,FALSE,41,7,Fake
Watches,64.41,S561,3.8,1296,4,5,TRUE,29,4,Genuine
Footwear,1227.01,S427,2.1,3480,1,1,TRUE,30,5,Fake
Footwear,592.11,S202,3.3,471,3.3,4,FALSE,54,8,Genuine
Watches,133.61,S680,3.9,2130,4,4,TRUE,18,6,Genuine
Electronics,372.22,S583,1.2,313,3.4,1,TRUE,52,12,Fake
Watches,1353.04,S390,2.7,1418,3.2,1,FALSE,13,7,Genuine
Clothing,1325.46,S311,3.3,3388,3,3,FALSE,23,15,Genuine
Footwear,33.64,S776,1.4,4697,3.8,1,TRUE,55,3,Fake
Clothing,1178.39,S637,3.7,1844,4.2,1,FALSE,8,12,Genuine
Footwear,816.76,S210,4.6,3403,1.4,2,TRUE,54,7,Genuine
Watches,1380.31,S476,3.7,3256,2.4,3,FALSE,56,7,Fake
Footwear,523.83,S547,1.2,3789,1.5,4,FALSE,61,5,Fake
Electronics,198.94,S111,2.9,3457,2.9,3,FALSE,20,4,Genuine
Electronics,245.4,S813,1.7,2212,4.5,5,FALSE,43,9,Fake
Footwear,1316.76,S571,1.4,620,4.5,1,FALSE,15,12,Fake
Watches,1423.49,S252,2,2926,2.4,2,FALSE,25,3,Fake
Home,341.09,S181,3.7,4854,2.1,2,TRUE,78,13,Genuine
Watches,1460.59,S574,3,514,3.6,3,TRUE,85,9,Genuine
Home,276.81,S320,3.1,3105,2,4,TRUE,81,10,Genuine
Watches,638.13,S978,2.8,2082,1.9,5,FALSE,83,10,Fake
Watches,231.35,S333,1.3,2394,3.3,1,TRUE,59,3,Fake
Footwear,97.67,S294,3.9,4017,1.5,5,TRUE,78,7,Genuine
Clothing,1026.4,S937,2.2,2760,2.6,1,FALSE,40,8,Genuine
Footwear,133.1,S850,2.5,3506,1.5,1,FALSE,27,4,Fake
Electronics,1353.76,S137,1.7,3883,2.4,3,FALSE,33,13,Fake
Clothing,962.74,S941,3.9,4752,4.4,1,FALSE,31,1,Genuine
Home,658.61,S420,2.9,4485,2.8,2,TRUE,58,15,Genuine
Footwear,757.88,S148,3.8,2874,1.4,2,TRUE,3,7,Fake
Home,97.5,S776,3.1,2840,4.5,2,TRUE,67,2,Genuine
Watches,507.42,S996,4.1,3066,3.5,3,FALSE,33,2,Genuine
Watches,1410.67,S652,4.9,4102,2.5,2,TRUE,55,12,Genuine
Home,920.13,S332,2.4,3340,1.5,1,TRUE,68,8,Fake
Watches,591.69,S405,2.4,3273,3.7,1,TRUE,7,1,Genuine
Clothing,184.47,S532,2.1,423,4.3,4,FALSE,47,9,Fake
Footwear,677.38,S501,2.5,654,3.3,1,FALSE,35,10,Genuine
Clothing,289.84,S696,2.8,2821,2.9,1,FALSE,61,1,Genuine
Home,680.46,S965,1.2,2428,4.5,3,TRUE,59,12,Fake
Footwear,1047.7,S889,2.3,2384,3.6,1,TRUE,59,13,Fake
Clothing,299.86,S754,1.7,170,3.2,3,TRUE,10,9,Fake
Home,1063.6,S409,1.7,1632,4.7,5,FALSE,3,6,Genuine
Home,1161.67,S938,4.4,1310,2.2,5,FALSE,41,5,Genuine
Clothing,441.03,S947,2.8,1252,2.7,2,FALSE,20,13,Genuine
Watches,408.51,S588,1.4,2384,1.1,2,FALSE,51,4,Fake
Home,1398.19,S697,1,2648,4.1,3,TRUE,8,12,Fake
Electronics,218.84,S845,4.2,480,1.9,1,FALSE,80,5,Genuine
Footwear,751.61,S354,4.2,1640,2.4,1,FALSE,90,12,Fake
Watches,957.43,S981,4.7,3115,3.1,1,TRUE,3,5,Genuine
Footwear,682.82,S412,3.3,3378,2,4,TRUE,45,12,Genuine
Electronics,436.23,S809,1,4912,1.2,3,FALSE,27,10,Genuine
Electronics,971.2,S693,2.3,3600,1.3,4,FALSE,30,7,Fake
Clothing,373.86,S554,4.8,1596,2.8,1,TRUE,23,6,Genuine
Clothing,647.54,S473,1.6,1392,4.2,3,TRUE,31,11,Fake
Clothing,334.42,S870,4.8,2153,3.3,4,FALSE,55,11,Genuine
Footwear,1062.44,S233,4.3,467,4.5,4,TRUE,5,9,Genuine
Clothing,576.09,S673,3.3,1266,4.9,3,TRUE,45,10,Genuine
Watches,872.31,S697,3.9,1414,1.3,3,TRUE,50,5,Genuine
Watches,399.46,S576,4.4,654,4.8,1,TRUE,64,11,Genuine
Watches,341.54,S413,2.6,802,3.2,3,FALSE,23,5,Genuine
Footwear,453.04,S333,5,3283,3,1,FALSE,7,9,Genuine
Watches,709.97,S108,1.2,2235,3.8,5,FALSE,24,3,Fake
Watches,699.25,S171,2.1,3311,3.5,3,FALSE,1,8,Fake
Home,302.4,S752,4.5,3003,2.8,1,TRUE,6,3,Genuine
Clothing,136.25,S403,2.6,4435,2.2,1,TRUE,21,7,Genuine
Electronics,1247.96,S783,3.5,1923,1.7,5,FALSE,65,7,Fake
Clothing,1295.57,S764,2.3,3664,4.4,1,FALSE,83,4,Fake
Footwear,1233.66,S515,4.6,835,1.3,2,TRUE,60,5,Genuine
Electronics,796.46,S394,1.1,1133,1.4,2,FALSE,31,13,Fake
Home,816.8,S470,2.3,4616,2.3,3,FALSE,57,12,Fake
Watches,262.97,S195,4.4,1287,4.9,1,FALSE,76,9,Genuine
Watches,59.47,S986,1.6,304,2.8,3,TRUE,32,13,Fake
Clothing,1196.98,S388,3.5,3102,4.3,4,TRUE,87,9,Genuine
Footwear,886.95,S404,3.6,1368,1.3,1,TRUE,15,6,Genuine
Home,174.46,S220,2.4,4653,4.3,5,TRUE,6,15,Fake
Clothing,666.05,S894,3.8,4947,2.6,3,TRUE,79,11,Genuine
Electronics,18.89,S700,3.9,1035,1.9,4,TRUE,62,14,Fake
Footwear,777.15,S594,1.3,4755,3.5,2,TRUE,79,7,Genuine
Electronics,580.88,S176,2.3,327,1.1,3,TRUE,67,6,Genuine
Home,882.8,S371,1.4,1704,4.6,4,TRUE,38,4,Genuine
Home,663.04,S667,4.6,318,4.6,2,TRUE,13,2,Genuine
Clothing,1257.46,S646,3.2,731,4.7,2,FALSE,49,15,Genuine
Watches,554.04,S599,1.6,1742,3.7,2,TRUE,54,15,Genuine
Clothing,729.66,S442,4.9,4784,4.3,5,FALSE,36,8,Genuine
Footwear,389.45,S548,2.1,3200,4.5,2,TRUE,58,13,Genuine
Electronics,751.28,S972,2.2,2155,4.8,2,TRUE,63,9,Genuine
Electronics,807.17,S101,2.8,1176,3.4,2,TRUE,18,15,Genuine
Watches,326.96,S192,4.2,44,3.6,2,FALSE,53,4,Genuine
Clothing,284.11,S820,4.4,4792,1.1,1,FALSE,74,4,Fake
Watches,1457.37,S998,3.6,3236,3.8,5,TRUE,70,8,Genuine
Electronics,596.35,S440,3.3,3338,1.7,1,FALSE,76,3,Fake
Electronics,254.37,S165,3.4,4190,2.6,4,FALSE,48,12,Genuine
Clothing,315.76,S307,2,697,3.4,2,TRUE,30,13,Genuine
Footwear,583.89,S723,4.8,1575,2.9,2,TRUE,70,3,Genuine
Electronics,483.52,S458,3.8,3579,3,2,TRUE,15,12,Genuine
Watches,365.68,S247,1.5,2520,4.8,4,FALSE,32,5,Genuine
Home,894.32,S806,2.6,1360,1.7,2,TRUE,38,4,Genuine
Electronics,142.42,S167,2.1,2979,2.3,4,FALSE,35,14,Fake
Watches,232.86,S103,3.2,177,4.4,1,TRUE,33,6,Genuine
Footwear,237.89,S443,1.7,759,2.3,5,TRUE,86,3,Fake
Clothing,394.69,S551,1.8,3197,2.7,1,FALSE,3,2,Genuine
Watches,472.8,S842,2.4,76,3.5,5,FALSE,33,15,Genuine
Electronics,1355.2,S729,3.9,3321,4.2,1,FALSE,60,3,Fake
Watches,1483.7,S720,2.1,43,4.1,4,FALSE,84,13,Genuine
Watches,424.48,S636,3,1554,4.4,1,FALSE,25,14,Genuine
Clothing,570.15,S763,4.4,4540,1.7,4,TRUE,44,1,Genuine
Home,1496.61,S151,4.4,1364,4.2,5,TRUE,62,8,Genuine
Home,1368.85,S153,3.6,1192,3,3,FALSE,56,5,Fake
Electronics,1261.96,S639,2.7,868,2.3,2,TRUE,72,13,Fake
Clothing,133.18,S970,1.7,1955,3,1,TRUE,2,3,Genuine
Clothing,1246.41,S903,2.8,4862,4.7,3,FALSE,32,11,Fake
Clothing,239.59,S710,3,4764,2.1,1,TRUE,17,14,Genuine
Clothing,1005.31,S441,4,259,4.8,2,FALSE,35,12,Genuine
Footwear,625.01,S858,1.1,3674,4.4,5,TRUE,59,14,Genuine
Clothing,305.13,S722,2.5,4553,3,4,FALSE,12,3,Fake
Watches,864.11,S261,1.1,452,2.9,3,TRUE,82,6,Genuine
Watches,210.04,S533,4.4,332,2.9,5,TRUE,22,10,Genuine
Watches,1335.68,S264,4.8,654,2.6,3,TRUE,15,13,Genuine
Home,1426.91,S528,4.4,429,1.1,5,TRUE,46,7,Genuine
Clothing,316.57,S561,1.4,969,1.8,1,TRUE,75,6,Genuine
Home,1245.11,S866,4.2,3139,3.2,4,TRUE,0,3,Genuine
Home,671.85,S195,2.4,754,4.3,3,TRUE,51,10,Fake
Footwear,189.14,S246,2,793,2.9,3,FALSE,62,13,Fake
Footwear,1428.41,S915,2.8,1558,4.7,2,TRUE,7,9,Genuine
Footwear,79.63,S696,3.3,4043,2.6,3,FALSE,8,8,Genuine
Footwear,217.59,S203,2.7,4379,4.8,3,FALSE,5,14,Fake
Electronics,1173.7,S660,1.2,2063,2.9,3,TRUE,52,10,Genuine
Footwear,1408.13,S161,2.4,3270,1.9,3,TRUE,41,4,Fake
Clothing,651.23,S591,2.9,3068,1.9,5,TRUE,72,2,Genuine
Watches,643.96,S455,1.3,3298,4.1,2,TRUE,67,14,Genuine
Home,1002.68,S765,3.1,1580,2.9,1,TRUE,46,12,Genuine
Home,1060.5,S779,4.5,1813,4.9,3,TRUE,18,5,Genuine
Footwear,620.26,S645,4.7,2028,1.8,1,FALSE,50,1,Fake
Clothing,647.64,S565,1.8,3802,3,4,FALSE,57,2,Genuine
Watches,1086.12,S289,1,1190,1.9,2,FALSE,62,14,Fake
Clothing,725.4,S511,4.5,1214,1.9,2,TRUE,73,14,Genuine
Electronics,512.57,S850,2.7,958,3.2,5,TRUE,72,6,Genuine
Watches,430.37,S371,2.8,4947,2.7,5,TRUE,13,7,Genuine
Electronics,920.73,S650,2,490,3.4,2,FALSE,45,1,Genuine
Footwear,609.25,S597,4.4,421,3.1,2,FALSE,88,2,Genuine
Clothing,255.22,S990,3.6,371,4,4,TRUE,55,7,Genuine
Clothing,338.94,S737,2.4,3189,3.6,4,TRUE,3,13,Fake
Footwear,185.36,S546,1,1465,3.2,5,FALSE,41,9,Genuine
Electronics,776.98,S329,4.7,3443,3.6,1,FALSE,47,1,Genuine
Watches,594.05,S992,2,2875,2.8,1,FALSE,11,5,Fake
Clothing,114.1,S375,4,4830,1.5,1,TRUE,80,6,Genuine
Home,432.48,S157,4.6,2377,2,5,TRUE,59,7,Genuine
Clothing,95.84,S887,1.9,3854,4.7,1,TRUE,50,6,Genuine
Home,279.14,S851,4.3,1844,4.9,4,TRUE,2,7,Genuine
Electronics,1217,S699,2.6,4075,1.6,1,TRUE,48,5,Fake
Home,241.17,S253,2,3490,1.9,1,FALSE,30,15,Fake
Home,961.83,S552,1.1,1084,2.9,5,TRUE,57,11,Fake
Footwear,1240.98,S936,3.6,3189,2.6,5,TRUE,36,13,Genuine
Footwear,222.4,S771,4.2,2830,3.7,5,TRUE,88,14,Genuine
Footwear,307.61,S791,3.2,4064,2.6,4,FALSE,71,3,Fake
Home,402.91,S463,3,2805,3.2,5,TRUE,49,7,Genuine
Footwear,667.09,S624,1.6,4699,1.4,3,FALSE,2,14,Fake
Electronics,196.82,S615,4.1,3048,2.2,3,TRUE,73,1,Fake
Home,542.21,S628,4.7,2164,1.6,5,FALSE,22,5,Genuine
Watches,570.08,S492,1.4,824,4.3,2,TRUE,42,1,Genuine
Clothing,478.44,S419,1.7,4289,4.1,3,TRUE,80,11,Genuine
Watches,296.4,S448,1.5,474,3.9,3,TRUE,57,13,Genuine
Footwear,363.2,S666,2.4,3188,3.2,3,TRUE,86,2,Genuine
Home,1211,S463,3.6,2472,4,2,TRUE,60,13,Genuine
Watches,276.62,S510,3.2,1958,4.2,3,TRUE,39,3,Genuine
Clothing,928.77,S975,1.9,4981,2.8,4,FALSE,85,15,Fake
Home,919.54,S143,4.5,113,2.5,1,TRUE,18,12,Genuine
Watches,842.61,S314,4.1,940,3.8,3,FALSE,48,12,Genuine
Footwear,1250.54,S277,3.5,2940,1.4,4,FALSE,48,12,Genuine
Footwear,975.74,S188,3.5,1545,3.2,3,FALSE,3,15,Genuine
Watches,1067.27,S464,1.4,1385,3.9,4,FALSE,23,9,Fake
Clothing,1487.75,S887,1.2,735,2.6,2,TRUE,38,15,Genuine
Watches,1199.4,S764,2,448,1.3,2,FALSE,35,1,Fake
Home,153.31,S304,3.5,424,1.7,3,FALSE,76,1,Genuine
Electronics,839.3,S584,4.4,1032,1.9,3,TRUE,6,4,Fake
Watches,826.07,S275,3,4651,4.8,4,FALSE,10,3,Genuine
Home,173.15,S865,3.1,2515,3.3,2,TRUE,70,12,Genuine
Clothing,501.14,S566,3.6,2386,2.2,3,FALSE,74,4,Fake
Clothing,383.25,S161,3.8,1356,3.9,4,FALSE,76,7,Genuine
Watches,195.52,S102,1.4,2062,2.1,3,TRUE,6,5,Genuine
Watches,933.66,S121,2.7,3744,4.4,4,TRUE,33,5,Genuine
Home,90.39,S423,3.3,3720,4.7,2,TRUE,8,4,Genuine
Electronics,507.42,S900,2.8,3529,4.1,5,FALSE,28,10,Genuine
Home,1330.72,S872,2.6,3565,4,3,FALSE,57,15,Genuine
Home,1098.88,S952,4,4292,3,3,TRUE,81,7,Genuine
Watches,1068.56,S967,1.6,2750,3.2,2,FALSE,63,13,Fake
Clothing,977.57,S726,4,3499,1.4,5,TRUE,14,6,Genuine
Electronics,293.14,S200,1.7,520,2.4,2,TRUE,60,14,Fake
Watches,1334.77,S912,2.9,2435,4.8,4,FALSE,30,12,Genuine
Watches,22.3,S299,4.1,257,2.5,2,TRUE,80,14,Genuine
Watches,1373.18,S803,1.5,1248,4.9,5,TRUE,38,12,Fake
Footwear,578.13,S973,4.4,357,4,4,TRUE,76,14,Genuine
Home,536.17,S297,4,2691,3,4,TRUE,37,14,Genuine
Clothing,721.41,S639,5,1641,2,5,FALSE,81,4,Fake
Clothing,609.72,S373,4.8,4164,4.9,1,TRUE,2,14,Genuine
Home,869.16,S310,3.2,3335,3.7,1,FALSE,59,4,Genuine
Clothing,101.06,S509,4,1638,3.5,5,FALSE,84,4,Fake
Electronics,1190.88,S897,4,2120,3.9,3,FALSE,88,12,Genuine
Electronics,402.27,S445,1.8,3978,3.7,2,TRUE,3,3,Fake
Home,91.38,S551,2.8,3928,3.6,4,FALSE,47,6,Fake
Footwear,1099.53,S926,4.7,1516,1.7,1,TRUE,51,10,Genuine
Home,716.16,S455,2,4229,1.2,2,TRUE,90,3,Fake
Clothing,1289.52,S264,1.3,1409,3.7,3,TRUE,10,12,Fake
Watches,775.55,S893,1.6,4689,3.6,2,TRUE,69,2,Genuine
Footwear,536.74,S579,3.2,3481,1.4,2,TRUE,67,6,Genuine
Footwear,1011.2,S218,3.7,3661,2.7,5,TRUE,4,12,Genuine
Home,699.75,S870,2.8,4468,4.7,5,TRUE,82,9,Genuine
Clothing,1306.01,S678,2.2,1619,1.1,5,FALSE,39,7,Fake
Clothing,1273.4,S883,2.1,1950,2.1,5,TRUE,42,6,Fake
Footwear,561.72,S280,3.2,1278,1.4,4,TRUE,16,15,Genuine
Clothing,56.21,S914,4.2,3754,3.4,3,FALSE,24,7,Genuine
Watches,911.17,S432,1.9,2213,4,4,FALSE,70,10,Genuine
Watches,1045.82,S174,4.5,3331,1.3,2,FALSE,72,12,Fake
Footwear,948.67,S305,2.3,4209,2.8,3,TRUE,78,2,Fake
Clothing,444.52,S188,1.3,1895,1.1,1,TRUE,9,13,Genuine
Footwear,62.77,S584,3.5,4673,4.5,2,FALSE,54,7,Genuine
Footwear,794.47,S907,4.9,1245,3.4,5,TRUE,48,5,Genuine
Electronics,783.68,S435,3.2,3139,4.3,5,FALSE,30,15,Genuine
Home,907.63,S595,3.4,4230,4.1,2,TRUE,38,8,Genuine
Electronics,660.56,S746,4.3,3661,2.9,1,TRUE,58,11,Genuine
Footwear,1198.56,S427,4.9,1583,4.9,1,TRUE,50,7,Genuine
Electronics,835.46,S207,4.5,2260,1.5,2,TRUE,72,12,Genuine
Watches,1299.95,S748,4.1,4452,4.8,4,TRUE,9,3,Genuine
Home,1430.45,S114,4.3,4655,3.4,5,TRUE,46,11,Genuine
Footwear,564.27,S997,2.9,2428,1.4,2,TRUE,74,2,Fake
Footwear,136.52,S189,3.4,4396,4.4,5,FALSE,42,9,Fake
Watches,508.6,S521,1.7,1420,2.6,1,TRUE,23,8,Genuine
Clothing,1039.4,S412,4,1291,2.4,1,TRUE,14,11,Genuine
Electronics,1136.11,S890,1,2988,1.8,4,TRUE,84,12,Fake
Watches,1153.31,S231,3.9,1466,4.6,5,TRUE,17,3,Genuine
Home,1140.12,S402,2.7,1408,1.7,4,TRUE,57,4,Fake
Home,106.24,S431,3.8,3250,1.7,2,FALSE,77,14,Fake
Footwear,605.76,S818,2.8,1931,3.9,4,TRUE,24,14,Genuine
Footwear,1363.43,S244,4.1,2281,1.1,5,TRUE,46,10,Genuine
Electronics,1432.17,S802,2.3,4379,4.1,4,TRUE,42,14,Genuine
Footwear,480.85,S177,4,1943,2.3,5,TRUE,7,8,Genuine
Watches,785.24,S634,3.5,4847,4.5,5,FALSE,17,13,Genuine
Footwear,1183.97,S791,3.5,3216,3.5,2,FALSE,34,10,Genuine
Clothing,695.67,S582,2.5,672,4.1,4,TRUE,44,8,Genuine
Electronics,873.26,S312,2.2,1631,4.2,2,FALSE,53,5,Fake
Clothing,759.74,S656,2.3,4319,1.6,4,FALSE,18,1,Fake
Electronics,1431,S702,3.2,4413,2.5,5,FALSE,20,9,Genuine
Home,558.94,S640,3.7,174,1.4,1,TRUE,47,4,Genuine
Footwear,394.4,S519,3.4,1555,3.4,1,FALSE,37,8,Genuine
Home,938.1,S391,1.6,1153,2,3,TRUE,21,10,Fake
Home,982.16,S163,1.7,1778,3.3,5,TRUE,38,10,Genuine
Clothing,1431.06,S142,2.6,105,4.3,4,TRUE,11,6,Genuine
Footwear,60.12,S630,2.7,4813,1.4,5,FALSE,48,4,Genuine
Clothing,987.48,S449,1.4,284,2,5,FALSE,73,13,Fake
Home,648.55,S815,3.2,4433,1.7,1,TRUE,45,10,Fake
Watches,298.77,S950,4.1,4008,1.1,3,FALSE,89,9,Fake
Home,921.99,S362,2.8,1591,2.4,1,FALSE,75,4,Genuine
Clothing,1455.06,S763,2.7,2637,3.3,4,TRUE,55,7,Genuine
Watches,623.85,S786,4.4,3163,1.6,4,FALSE,61,15,Genuine
Electronics,559.48,S902,2.1,3071,4.2,5,TRUE,18,9,Genuine
Footwear,1097.39,S749,1.5,831,1.1,5,TRUE,24,12,Fake
Clothing,1431.18,S686,3.7,4901,5,1,FALSE,62,3,Genuine
Clothing,1037.85,S545,2.4,1311,3.9,2,FALSE,26,13,Genuine
Watches,985.61,S823,1.1,314,2.6,3,FALSE,9,6,Genuine
Footwear,518.9,S937,3.6,960,2.2,5,TRUE,87,9,Genuine
Clothing,316.21,S546,4.2,3970,2.4,5,TRUE,5,14,Genuine
Clothing,737.18,S187,3.8,874,1,1,FALSE,38,4,Genuine
Electronics,519.32,S728,3.8,973,4.1,1,FALSE,34,6,Genuine
Electronics,1068.51,S879,4.8,579,2.8,5,FALSE,10,11,Genuine
Electronics,1466.28,S246,2.9,4461,1.9,1,TRUE,49,10,Genuine
Clothing,1101.35,S717,3.9,1590,3.3,2,TRUE,74,1,Genuine
Clothing,102.62,S128,2.8,881,1.5,5,FALSE,70,12,Genuine
Footwear,971.81,S589,1,178,3.4,3,FALSE,43,8,Fake
Watches,1313.93,S680,4.5,2384,4.1,2,TRUE,86,7,Genuine
Electronics,666.38,S477,1.7,3690,2.3,2,TRUE,50,11,Fake
